Index_x,CardNo,PeoNo,Date,Money,FundMoney,Surplus,CardCount,Type,Dept,year,month,weekday,day,hour,minute,Index_y,Sex,Major,AccessCardNo
117200002,180765,2018765,2019-04-14 12:02:00,7.0,0.0,152.0,743,消费,第四食堂,2019,4,7,14,12,2,765,男,18连锁经营,20264874
117200623,180765,2018765,2019-04-13 12:09:00,7.0,0.0,173.5,739,消费,第四食堂,2019,4,6,13,12,9,765,男,18连锁经营,20264874
117201211,180765,2018765,2019-04-13 18:13:00,7.0,0.0,166.5,740,消费,第四食堂,2019,4,6,13,18,13,765,男,18连锁经营,20264874
117201712,180765,2018765,2019-04-12 18:14:00,10.0,0.0,185.7,735,消费,第四食堂,2019,4,5,12,18,14,765,男,18连锁经营,20264874
117201852,180765,2018765,2019-04-14 18:18:00,7.0,0.0,145.0,744,消费,第四食堂,2019,4,7,14,18,18,765,男,18连锁经营,20264874
117202052,180765,2018765,2019-04-13 18:26:00,2.0,0.0,164.5,741,消费,第四食堂,2019,4,6,13,18,26,765,男,18连锁经营,20264874
117209527,180765,2018765,2019-04-12 22:05:00,3.0,0.0,182.7,736,消费,第一食堂,2019,4,5,12,22,5,765,男,18连锁经营,20264874
117210031,180765,2018765,2019-04-15 07:11:00,1.5,0.0,142.0,746,消费,第一食堂,2019,4,1,15,7,11,765,男,18连锁经营,20264874
117211189,180765,2018765,2019-04-15 07:10:00,1.5,0.0,143.5,745,消费,第一食堂,2019,4,1,15,7,10,765,男,18连锁经营,20264874
117246485,180765,2018765,2019-04-16 17:46:00,7.0,0.0,110.5,752,消费,第四食堂,2019,4,2,16,17,46,765,男,18连锁经营,20264874
117246554,180765,2018765,2019-04-17 11:58:00,7.0,0.0,95.9,757,消费,第四食堂,2019,4,3,17,11,58,765,男,18连锁经营,20264874
117246928,180765,2018765,2019-04-15 18:12:00,7.0,0.0,128.0,748,消费,第四食堂,2019,4,1,15,18,12,765,男,18连锁经营,20264874
117246998,180765,2018765,2019-04-16 11:39:00,7.0,0.0,117.5,751,消费,第四食堂,2019,4,2,16,11,39,765,男,18连锁经营,20264874
117252705,180765,2018765,2019-04-16 18:00:00,3.0,0.0,107.5,753,消费,第四食堂,2019,4,2,16,18,0,765,男,18连锁经营,20264874
117256828,180765,2018765,2019-04-16 07:12:00,2.0,0.0,124.5,750,消费,第一食堂,2019,4,2,16,7,12,765,男,18连锁经营,20264874
117257932,180765,2018765,2019-04-17 07:20:00,2.0,0.0,105.5,754,消费,第一食堂,2019,4,3,17,7,20,765,男,18连锁经营,20264874
117260273,180765,2018765,2019-04-17 07:20:00,0.6,0.0,104.9,755,消费,第一食堂,2019,4,3,17,7,20,765,男,18连锁经营,20264874
117260819,180765,2018765,2019-04-17 07:31:00,2.0,0.0,102.9,756,消费,第一食堂,2019,4,3,17,7,31,765,男,18连锁经营,20264874
117261092,180765,2018765,2019-04-16 07:12:00,1.5,0.0,126.5,749,消费,第一食堂,2019,4,2,16,7,12,765,男,18连锁经营,20264874
117264822,180765,2018765,2019-04-18 18:43:00,2.0,0.0,61.4,764,消费,红太阳超市,2019,4,4,18,18,43,765,男,18连锁经营,20264874
117281942,180765,2018765,2019-04-19 11:52:00,7.0,0.0,49.4,767,消费,第四食堂,2019,4,5,19,11,52,765,男,18连锁经营,20264874
117282069,180765,2018765,2019-04-18 11:53:00,7.0,0.0,70.9,762,消费,第四食堂,2019,4,4,18,11,53,765,男,18连锁经营,20264874
117283329,180765,2018765,2019-04-17 18:11:00,7.0,0.0,81.9,759,消费,第四食堂,2019,4,3,17,18,11,765,男,18连锁经营,20264874
117283527,180765,2018765,2019-04-17 18:07:00,7.0,0.0,88.9,758,消费,第四食堂,2019,4,3,17,18,7,765,男,18连锁经营,20264874
117284925,180765,2018765,2019-04-18 17:30:00,7.5,0.0,63.4,763,消费,第四食堂,2019,4,4,18,17,30,765,男,18连锁经营,20264874
117294062,180765,2018765,2019-04-19 07:36:00,2.0,0.0,59.4,765,消费,第一食堂,2019,4,5,19,7,36,765,男,18连锁经营,20264874
117297914,180765,2018765,2019-04-18 07:32:00,2.5,0.0,77.9,761,消费,第一食堂,2019,4,4,18,7,32,765,男,18连锁经营,20264874
117298630,180765,2018765,2019-04-19 07:43:00,3.0,0.0,56.4,766,消费,第一食堂,2019,4,5,19,7,43,765,男,18连锁经营,20264874
117298874,180765,2018765,2019-04-18 07:31:00,1.5,0.0,80.4,760,消费,第一食堂,2019,4,4,18,7,31,765,男,18连锁经营,20264874
117360706,180765,2018765,2019-04-22 22:21:00,0.6,0.0,191.6,782,消费,第二食堂,2019,4,1,22,22,21,765,男,18连锁经营,20264874
117377635,180765,2018765,2019-04-23 11:40:00,7.0,0.0,181.0,785,消费,第四食堂,2019,4,2,23,11,40,765,男,18连锁经营,20264874
117379724,180765,2018765,2019-04-24 11:51:00,7.0,0.0,166.0,787,消费,第四食堂,2019,4,3,24,11,51,765,男,18连锁经营,20264874
117379886,180765,2018765,2019-04-22 18:06:00,7.0,0.0,192.2,781,消费,第四食堂,2019,4,1,22,18,6,765,男,18连锁经营,20264874
117382007,180765,2018765,2019-04-23 17:35:00,8.0,0.0,173.0,786,消费,第四食堂,2019,4,2,23,17,35,765,男,18连锁经营,20264874
117391065,180765,2018765,2019-04-23 07:29:00,0.6,0.0,188.0,784,消费,第一食堂,2019,4,2,23,7,29,765,男,18连锁经营,20264874
117393482,180765,2018765,2019-04-23 07:29:00,3.0,0.0,188.6,783,消费,第一食堂,2019,4,2,23,7,29,765,男,18连锁经营,20264874
116990527,180765,2018765,2019-04-03 14:48:00,5.0,0.0,159.0,697,消费,红太阳超市,2019,4,3,3,14,48,765,男,18连锁经营,20264874
117003169,180765,2018765,2019-04-02 09:21:00,3.0,0.0,130.5,703,消费,第二食堂,2019,4,2,2,9,21,765,男,18连锁经营,20264874
117016944,180765,2018765,2019-04-04 17:24:00,7.0,0.0,133.5,702,消费,第四食堂,2019,4,4,4,17,24,765,男,18连锁经营,20264874
117017022,180765,2018765,2019-04-02 11:52:00,7.0,0.0,123.5,704,消费,第四食堂,2019,4,2,2,11,52,765,男,18连锁经营,20264874
117017543,180765,2018765,2019-04-04 11:46:00,7.0,0.0,140.5,701,消费,第四食堂,2019,4,4,4,11,46,765,男,18连锁经营,20264874
117019740,180765,2018765,2019-04-03 17:27:00,8.0,0.0,151.0,698,消费,第四食堂,2019,4,3,3,17,27,765,男,18连锁经营,20264874
117024129,180765,2018765,2019-04-04 09:21:00,1.5,0.0,149.5,699,消费,第一食堂,2019,4,4,4,9,21,765,男,18连锁经营,20264874
117029480,180765,2018765,2019-04-04 09:22:00,2.0,0.0,147.5,700,消费,第二食堂,2019,4,4,4,9,22,765,男,18连锁经营,20264874
117413520,184002,20184002,2019-04-26 12:24:00,7.5,0.0,0.3,622,消费,第二食堂,2019,4,5,26,12,24,4002,男,18连锁经营,256310
117427679,184002,20184002,2019-04-25 19:21:00,8.0,0.0,9.3,620,消费,第四食堂,2019,4,4,25,19,21,4002,男,18连锁经营,256310
117429967,184002,20184002,2019-04-24 19:42:00,5.0,0.0,17.3,619,消费,第四食堂,2019,4,3,24,19,42,4002,男,18连锁经营,256310
117432502,184002,20184002,2019-04-24 19:23:00,5.0,0.0,22.3,618,消费,第四食堂,2019,4,3,24,19,23,4002,男,18连锁经营,256310
117436356,184002,20184002,2019-04-26 07:36:00,1.5,0.0,7.8,621,消费,第一食堂,2019,4,5,26,7,36,4002,男,18连锁经营,256310
117226191,184002,20184002,2019-04-16 07:36:00,0.6,0.0,115.5,600,消费,第二食堂,2019,4,2,16,7,36,4002,男,18连锁经营,256310
117227363,184002,20184002,2019-04-16 12:39:00,0.7,0.0,109.3,602,消费,第二食堂,2019,4,2,16,12,39,4002,男,18连锁经营,256310
117229359,184002,20184002,2019-04-16 07:38:00,5.5,0.0,110.0,601,消费,第二食堂,2019,4,2,16,7,38,4002,男,18连锁经营,256310
117253627,184002,20184002,2019-04-17 11:39:00,6.0,0.0,86.3,606,消费,第四食堂,2019,4,3,17,11,39,4002,男,18连锁经营,256310
117255411,184002,20184002,2019-04-16 19:05:00,6.0,0.0,92.3,605,消费,第四食堂,2019,4,2,16,19,5,4002,男,18连锁经营,256310
117255425,184002,20184002,2019-04-17 11:41:00,6.0,0.0,80.3,607,消费,第四食堂,2019,4,3,17,11,41,4002,男,18连锁经营,256310
117259141,184002,20184002,2019-04-16 12:44:00,4.0,0.0,98.3,604,消费,第一食堂,2019,4,2,16,12,44,4002,男,18连锁经营,256310
117260233,184002,20184002,2019-04-16 12:41:00,7.0,0.0,102.3,603,消费,第一食堂,2019,4,2,16,12,41,4002,男,18连锁经营,256310
117020936,184002,20184002,2019-04-02 11:53:00,9.0,0.0,57.0,565,消费,第四食堂,2019,4,2,2,11,53,4002,男,18连锁经营,256310
117021441,184002,20184002,2019-04-04 18:59:00,8.0,0.0,69.3,562,消费,第四食堂,2019,4,4,4,18,59,4002,男,18连锁经营,256310
117025651,184002,20184002,2019-04-02 07:29:00,1.5,0.0,67.8,563,消费,第一食堂,2019,4,2,2,7,29,4002,男,18连锁经营,256310
117028041,184002,20184002,2019-04-04 12:16:00,6.0,0.0,77.3,561,消费,第二食堂,2019,4,4,4,12,16,4002,男,18连锁经营,256310
117030472,184002,20184002,2019-04-02 07:30:00,1.8,0.0,66.0,564,消费,第二食堂,2019,4,2,2,7,30,4002,男,18连锁经营,256310
117050386,184002,20184002,2019-04-08 07:44:00,0.6,0.0,43.4,568,消费,第二食堂,2019,4,1,8,7,44,4002,男,18连锁经营,256310
117058056,184002,20184002,2019-04-08 07:45:00,1.5,0.0,39.4,570,消费,第二食堂,2019,4,1,8,7,45,4002,男,18连锁经营,256310
117061861,184002,20184002,2019-04-08 07:44:00,2.5,0.0,40.9,569,消费,第二食堂,2019,4,1,8,7,44,4002,男,18连锁经营,256310
117068803,184002,20184002,2019-04-30 12:32:00,6.0,0.0,44.0,567,消费,第四食堂,2019,4,2,30,12,32,4002,男,18连锁经营,256310
117071338,184002,20184002,2019-04-08 12:21:00,8.0,0.0,31.4,571,消费,第四食堂,2019,4,1,8,12,21,4002,男,18连锁经营,256310
117071837,184002,20184002,2019-04-30 12:12:00,7.0,0.0,50.0,566,消费,第四食堂,2019,4,2,30,12,12,4002,男,18连锁经营,256310
117352201,184002,20184002,2019-04-03 16:54:00,6.0,0.0,83.3,560,消费,水电缴费处,2019,4,3,3,16,54,4002,男,18连锁经营,256310
117353401,184002,20184002,2019-04-15 12:05:00,0.1,0.0,127.1,597,消费,水电缴费处,2019,4,1,15,12,5,4002,男,18连锁经营,256310
117364452,184002,20184002,2019-04-23 07:42:00,3.8,0.0,47.9,613,消费,第二食堂,2019,4,2,23,7,42,4002,男,18连锁经营,256310
117364882,184002,20184002,2019-04-23 07:43:00,0.6,0.0,47.3,614,消费,第二食堂,2019,4,2,23,7,43,4002,男,18连锁经营,256310
117378467,184002,20184002,2019-04-22 18:15:00,7.0,0.0,51.7,612,消费,第四食堂,2019,4,1,22,18,15,4002,男,18连锁经营,256310
117379309,184002,20184002,2019-04-23 19:15:00,5.0,0.0,27.3,617,消费,第四食堂,2019,4,2,23,19,15,4002,男,18连锁经营,256310
117383322,184002,20184002,2019-04-23 19:05:00,7.0,0.0,32.3,616,消费,第四食堂,2019,4,2,23,19,5,4002,男,18连锁经营,256310
117384031,184002,20184002,2019-04-23 11:57:00,8.0,0.0,39.3,615,消费,第四食堂,2019,4,2,23,11,57,4002,男,18连锁经营,256310
117335806,184002,20184002,2019-04-22 11:51:00,9.0,0.0,58.7,611,消费,第四食堂,2019,4,1,22,11,51,4002,男,18连锁经营,256310
117083695,184002,20184002,2019-04-10 09:59:00,2.0,0.0,6.4,581,消费,红太阳超市,2019,4,3,10,9,59,4002,男,18连锁经营,256310
117099410,184002,20184002,2019-04-09 07:47:00,0.6,0.0,26.8,574,消费,第二食堂,2019,4,2,9,7,47,4002,男,18连锁经营,256310
117115600,184002,20184002,2019-04-09 18:59:00,8.0,0.0,9.6,578,消费,第四食堂,2019,4,2,9,18,59,4002,男,18连锁经营,256310
117118513,184002,20184002,2019-04-09 07:46:00,2.5,0.0,28.9,572,消费,第一食堂,2019,4,2,9,7,46,4002,男,18连锁经营,256310
117119467,184002,20184002,2019-04-10 07:45:00,0.6,0.0,9.0,579,消费,第一食堂,2019,4,3,10,7,45,4002,男,18连锁经营,256310
117119469,184002,20184002,2019-04-10 07:45:00,0.6,0.0,8.4,580,消费,第一食堂,2019,4,3,10,7,45,4002,男,18连锁经营,256310
117119836,184002,20184002,2019-04-09 12:14:00,4.5,0.0,21.6,576,消费,第一食堂,2019,4,2,9,12,14,4002,男,18连锁经营,256310
117119839,184002,20184002,2019-04-09 12:16:00,4.0,0.0,17.6,577,消费,第一食堂,2019,4,2,9,12,16,4002,男,18连锁经营,256310
117120571,184002,20184002,2019-04-09 07:46:00,1.5,0.0,27.4,573,消费,第一食堂,2019,4,2,9,7,46,4002,男,18连锁经营,256310
117122558,184002,20184002,2019-04-09 12:13:00,0.7,0.0,26.1,575,消费,第一食堂,2019,4,2,9,12,13,4002,男,18连锁经营,256310
117160934,184002,20184002,2019-04-12 12:12:00,10.0,0.0,170.8,586,消费,第五食堂,2019,4,5,12,12,12,4002,男,18连锁经营,256310
117166981,184002,20184002,2019-04-10 18:01:00,3.0,0.0,2.8,583,消费,第一食堂,2019,4,3,10,18,1,4002,男,18连锁经营,256310
117168587,184002,20184002,2019-04-10 18:03:00,2.0,0.0,0.8,584,消费,第一食堂,2019,4,3,10,18,3,4002,男,18连锁经营,256310
117169583,184002,20184002,2019-04-10 18:01:00,0.6,0.0,5.8,582,消费,第一食堂,2019,4,3,10,18,1,4002,男,18连锁经营,256310
116935783,184002,20184002,2019-04-01 07:47:00,1.6,0.0,107.0,554,消费,第二食堂,2019,4,1,1,7,47,4002,男,18连锁经营,256310
116950640,184002,20184002,2019-04-03 12:54:00,6.5,0.0,89.3,559,消费,第二食堂,2019,4,3,3,12,54,4002,男,18连锁经营,256310
116967657,184002,20184002,2019-04-01 11:52:00,8.0,0.0,98.4,556,消费,第四食堂,2019,4,1,1,11,52,4002,男,18连锁经营,256310
116980988,184002,20184002,2019-04-03 08:48:00,2.0,0.0,96.4,557,消费,第一食堂,2019,4,3,3,8,48,4002,男,18连锁经营,256310
116980989,184002,20184002,2019-04-03 08:48:00,0.6,0.0,95.8,558,消费,第一食堂,2019,4,3,3,8,48,4002,男,18连锁经营,256310
116941310,184002,20184002,2019-04-01 07:47:00,0.6,0.0,106.4,555,消费,第二食堂,2019,4,1,1,7,47,4002,男,18连锁经营,256310
117192905,184002,20184002,2019-04-13 07:50:00,3.9,0.0,150.8,592,消费,第二食堂,2019,4,6,13,7,50,4002,男,18连锁经营,256310
117193961,184002,20184002,2019-04-12 18:13:00,7.0,0.0,163.8,587,消费,第二食堂,2019,4,5,12,18,13,4002,男,18连锁经营,256310
117194575,184002,20184002,2019-04-14 09:05:00,6.0,0.0,136.2,595,消费,第二食堂,2019,4,7,14,9,5,4002,男,18连锁经营,256310
117202551,184002,20184002,2019-04-14 18:54:00,9.0,0.0,127.2,596,消费,第四食堂,2019,4,7,14,18,54,4002,男,18连锁经营,256310
117202883,184002,20184002,2019-04-15 12:14:00,7.0,0.0,120.1,598,消费,第四食堂,2019,4,1,15,12,14,4002,男,18连锁经营,256310
117202975,184002,20184002,2019-04-13 19:27:00,8.0,0.0,142.2,594,消费,第四食堂,2019,4,6,13,19,27,4002,男,18连锁经营,256310
117209897,184002,20184002,2019-04-15 12:18:00,4.0,0.0,116.1,599,消费,第一食堂,2019,4,1,15,12,18,4002,男,18连锁经营,256310
117178605,184002,20184002,2019-04-12 18:16:00,2.5,0.0,158.2,590,消费,第二食堂,2019,4,5,12,18,16,4002,男,18连锁经营,256310
117178608,184002,20184002,2019-04-12 18:17:00,3.5,0.0,154.7,591,消费,第二食堂,2019,4,5,12,18,17,4002,男,18连锁经营,256310
117179703,184002,20184002,2019-04-12 18:15:00,0.6,0.0,163.2,588,消费,第二食堂,2019,4,5,12,18,15,4002,男,18连锁经营,256310
117179773,184002,20184002,2019-04-13 07:55:00,0.6,0.0,150.2,593,消费,第二食堂,2019,4,6,13,7,55,4002,男,18连锁经营,256310
117188714,184002,20184002,2019-04-12 18:15:00,2.5,0.0,160.7,589,消费,第二食堂,2019,4,5,12,18,15,4002,男,18连锁经营,256310
117273172,184002,20184002,2019-04-19 07:31:00,0.6,0.0,67.7,610,消费,第二食堂,2019,4,5,19,7,31,4002,男,18连锁经营,256310
117280395,184002,20184002,2019-04-19 07:30:00,3.0,0.0,68.3,609,消费,第二食堂,2019,4,5,19,7,30,4002,男,18连锁经营,256310
117282112,184002,20184002,2019-04-18 12:25:00,9.0,0.0,71.3,608,消费,第四食堂,2019,4,4,18,12,25,4002,男,18连锁经营,256310
117414585,184006,20184006,2019-04-26 09:36:00,3.5,0.0,32.5,246,消费,第二食堂,2019,4,5,26,9,36,4006,男,18连锁经营,16727717
117228910,184006,20184006,2019-04-17 09:39:00,0.5,0.0,4.5,237,消费,第二食堂,2019,4,3,17,9,39,4006,男,18连锁经营,16727717
117228911,184006,20184006,2019-04-17 09:39:00,0.5,0.0,4.0,238,消费,第二食堂,2019,4,3,17,9,39,4006,男,18连锁经营,16727717
117241614,184006,20184006,2019-04-17 09:44:00,2.5,0.0,1.5,239,消费,第二食堂,2019,4,3,17,9,44,4006,男,18连锁经营,16727717
117366560,184006,20184006,2019-04-23 09:52:00,2.5,0.0,44.0,243,消费,第二食堂,2019,4,2,23,9,52,4006,男,18连锁经营,16727717
117366920,184006,20184006,2019-04-24 09:45:00,6.0,0.0,36.0,245,消费,第二食堂,2019,4,3,24,9,45,4006,男,18连锁经营,16727717
117370813,184006,20184006,2019-04-24 09:44:00,2.0,0.0,42.0,244,消费,第二食堂,2019,4,3,24,9,44,4006,男,18连锁经营,16727717
117343369,184006,20184006,2019-04-22 07:30:00,2.0,0.0,49.5,241,消费,第一食堂,2019,4,1,22,7,30,4006,男,18连锁经营,16727717
117090519,184006,20184006,2019-04-09 16:39:00,3.5,0.0,64.4,216,消费,第二食堂,2019,4,2,9,16,39,4006,男,18连锁经营,16727717
117093017,184006,20184006,2019-04-09 12:16:00,1.5,0.0,79.0,210,消费,第二食堂,2019,4,2,9,12,16,4006,男,18连锁经营,16727717
117094007,184006,20184006,2019-04-10 11:20:00,1.5,0.0,49.8,222,消费,第二食堂,2019,4,3,10,11,20,4006,男,18连锁经营,16727717
117095988,184006,20184006,2019-04-09 12:17:00,4.0,0.0,75.0,211,消费,第二食堂,2019,4,2,9,12,17,4006,男,18连锁经营,16727717
117096298,184006,20184006,2019-04-10 11:21:00,4.0,0.0,45.8,223,消费,第二食堂,2019,4,3,10,11,21,4006,男,18连锁经营,16727717
117099896,184006,20184006,2019-04-09 12:16:00,0.6,0.0,80.5,209,消费,第二食堂,2019,4,2,9,12,16,4006,男,18连锁经营,16727717
117100097,184006,20184006,2019-04-09 16:37:00,0.6,0.0,69.9,213,消费,第二食堂,2019,4,2,9,16,37,4006,男,18连锁经营,16727717
117100784,184006,20184006,2019-04-10 11:19:00,0.6,0.0,51.3,221,消费,第二食堂,2019,4,3,10,11,19,4006,男,18连锁经营,16727717
117109791,184006,20184006,2019-04-09 16:38:00,1.5,0.0,68.4,214,消费,第二食堂,2019,4,2,9,16,38,4006,男,18连锁经营,16727717
117114589,184006,20184006,2019-04-09 11:50:00,1.0,0.0,81.1,208,消费,第四食堂,2019,4,2,9,11,50,4006,男,18连锁经营,16727717
117121332,184006,20184006,2019-04-09 22:06:00,2.0,0.0,58.4,218,消费,第一食堂,2019,4,2,9,22,6,4006,男,18连锁经营,16727717
117122022,184006,20184006,2019-04-09 12:24:00,4.5,0.0,70.5,212,消费,第一食堂,2019,4,2,9,12,24,4006,男,18连锁经营,16727717
117122098,184006,20184006,2019-04-09 22:07:00,4.0,0.0,54.4,219,消费,第一食堂,2019,4,2,9,22,7,4006,男,18连锁经营,16727717
117122179,184006,20184006,2019-04-10 09:48:00,2.5,0.0,51.9,220,消费,第一食堂,2019,4,3,10,9,48,4006,男,18连锁经营,16727717
117124147,184006,20184006,2019-04-09 16:39:00,0.5,0.0,67.9,215,消费,第二食堂,2019,4,2,9,16,39,4006,男,18连锁经营,16727717
117125758,184006,20184006,2019-04-09 16:41:00,4.0,0.0,60.4,217,消费,第二食堂,2019,4,2,9,16,41,4006,男,18连锁经营,16727717
117125836,184006,20184006,2019-04-10 11:21:00,4.0,0.0,41.8,224,消费,第二食堂,2019,4,3,10,11,21,4006,男,18连锁经营,16727717
117133392,184006,20184006,2019-04-10 17:33:00,1.5,0.0,39.5,226,消费,第二食堂,2019,4,3,10,17,33,4006,男,18连锁经营,16727717
117134890,184006,20184006,2019-04-10 17:34:00,4.0,0.0,35.5,227,消费,第二食堂,2019,4,3,10,17,34,4006,男,18连锁经营,16727717
117137984,184006,20184006,2019-04-10 17:33:00,0.8,0.0,41.0,225,消费,第二食堂,2019,4,3,10,17,33,4006,男,18连锁经营,16727717
117139109,184006,20184006,2019-04-12 07:25:00,0.5,0.0,12.0,233,消费,第二食堂,2019,4,5,12,7,25,4006,男,18连锁经营,16727717
117139110,184006,20184006,2019-04-12 07:25:00,0.5,0.0,11.5,234,消费,第二食堂,2019,4,5,12,7,25,4006,男,18连锁经营,16727717
117153788,184006,20184006,2019-04-11 12:31:00,5.0,0.0,12.5,232,消费,第四食堂,2019,4,4,11,12,31,4006,男,18连锁经营,16727717
117157247,184006,20184006,2019-04-11 12:21:00,9.0,0.0,17.5,231,消费,第四食堂,2019,4,4,11,12,21,4006,男,18连锁经营,16727717
117163961,184006,20184006,2019-04-10 17:34:00,3.0,0.0,32.5,228,消费,第二食堂,2019,4,3,10,17,34,4006,男,18连锁经营,16727717
117169022,184006,20184006,2019-04-11 07:52:00,2.0,0.0,30.5,229,消费,第一食堂,2019,4,4,11,7,52,4006,男,18连锁经营,16727717
117406495,184007,20184007,2019-04-24 17:53:00,1.5,0.0,55.4,695,消费,第二食堂,2019,4,3,24,17,53,4007,男,18连锁经营,17923829
117407422,184007,20184007,2019-04-25 12:22:00,1.5,0.0,47.8,700,消费,第二食堂,2019,4,4,25,12,22,4007,男,18连锁经营,17923829
117409448,184007,20184007,2019-04-24 17:52:00,0.4,0.0,56.9,694,消费,第二食堂,2019,4,3,24,17,52,4007,男,18连锁经营,17923829
117409948,184007,20184007,2019-04-25 12:21:00,0.4,0.0,49.3,699,消费,第二食堂,2019,4,4,25,12,21,4007,男,18连锁经营,17923829
117412804,184007,20184007,2019-04-25 07:49:00,1.2,0.0,49.7,698,消费,第二食堂,2019,4,4,25,7,49,4007,男,18连锁经营,17923829
117432865,184007,20184007,2019-04-25 18:17:00,7.0,0.0,36.8,702,消费,第四食堂,2019,4,4,25,18,17,4007,男,18连锁经营,17923829
117434939,184007,20184007,2019-04-25 12:22:00,4.0,0.0,43.8,701,消费,第一食堂,2019,4,4,25,12,22,4007,男,18连锁经营,17923829
117436711,184007,20184007,2019-04-24 17:53:00,1.5,0.0,53.9,696,消费,第一食堂,2019,4,3,24,17,53,4007,男,18连锁经营,17923829
117438514,184007,20184007,2019-04-24 17:55:00,3.0,0.0,50.9,697,消费,第二食堂,2019,4,3,24,17,55,4007,男,18连锁经营,17923829
117219567,184007,20184007,2019-04-15 11:57:00,3.0,0.0,61.7,653,消费,红太阳超市,2019,4,1,15,11,57,4007,男,18连锁经营,17923829
117226405,184007,20184007,2019-04-16 11:36:00,0.4,0.0,55.5,657,消费,第二食堂,2019,4,2,16,11,36,4007,男,18连锁经营,17923829
117227928,184007,20184007,2019-04-15 18:23:00,0.6,0.0,61.1,654,消费,第二食堂,2019,4,1,15,18,23,4007,男,18连锁经营,17923829
117256414,184007,20184007,2019-04-16 11:36:00,0.5,0.0,55.0,658,消费,第一食堂,2019,4,2,16,11,36,4007,男,18连锁经营,17923829
117258193,184007,20184007,2019-04-15 18:24:00,4.0,0.0,57.1,655,消费,第一食堂,2019,4,1,15,18,24,4007,男,18连锁经营,17923829
117258319,184007,20184007,2019-04-16 11:37:00,2.5,0.0,52.5,659,消费,第一食堂,2019,4,2,16,11,37,4007,男,18连锁经营,17923829
116992737,184007,20184007,2019-04-03 17:46:00,2.5,0.0,68.7,606,消费,第二食堂,2019,4,3,3,17,46,4007,男,18连锁经营,17923829
116994082,184007,20184007,2019-04-02 08:16:00,1.6,0.0,62.1,611,消费,第二食堂,2019,4,2,2,8,16,4007,男,18连锁经营,17923829
116999875,184007,20184007,2019-04-03 17:45:00,0.5,0.0,71.2,605,消费,第二食堂,2019,4,3,3,17,45,4007,男,18连锁经营,17923829
117001471,184007,20184007,2019-04-04 07:29:00,1.0,0.0,67.7,607,消费,第二食堂,2019,4,4,4,7,29,4007,男,18连锁经营,17923829
117001901,184007,20184007,2019-04-04 11:50:00,0.4,0.0,66.7,609,消费,第二食堂,2019,4,4,4,11,50,4007,男,18连锁经营,17923829
117009924,184007,20184007,2019-04-04 07:30:00,0.6,0.0,67.1,608,消费,第二食堂,2019,4,4,4,7,30,4007,男,18连锁经营,17923829
117022114,184007,20184007,2019-04-02 11:55:00,7.0,0.0,55.1,612,消费,第四食堂,2019,4,2,2,11,55,4007,男,18连锁经营,17923829
117024201,184007,20184007,2019-04-04 11:53:00,3.0,0.0,63.7,610,消费,第一食堂,2019,4,4,4,11,53,4007,男,18连锁经营,17923829
117040451,184007,20184007,2019-04-29 08:02:00,1.2,0.0,52.9,615,消费,第二食堂,2019,4,1,29,8,2,4007,男,18连锁经营,17923829
117041320,184007,20184007,2019-04-30 08:01:00,2.7,0.0,38.9,622,消费,第二食堂,2019,4,2,30,8,1,4007,男,18连锁经营,17923829
117042218,184007,20184007,2019-04-08 07:28:00,1.2,0.0,29.2,625,消费,第二食堂,2019,4,1,8,7,28,4007,男,18连锁经营,17923829
117043569,184007,20184007,2019-04-29 11:29:00,2.5,0.0,49.5,618,消费,第二食堂,2019,4,1,29,11,29,4007,男,18连锁经营,17923829
117048050,184007,20184007,2019-04-29 18:04:00,0.5,0.0,41.6,621,消费,第二食堂,2019,4,1,29,18,4,4007,男,18连锁经营,17923829
117050758,184007,20184007,2019-04-08 11:37:00,0.5,0.0,28.1,627,消费,第二食堂,2019,4,1,8,11,37,4007,男,18连锁经营,17923829
117051381,184007,20184007,2019-04-29 18:04:00,0.4,0.0,42.1,620,消费,第二食堂,2019,4,1,29,18,4,4007,男,18连锁经营,17923829
117052645,184007,20184007,2019-04-29 08:03:00,0.5,0.0,52.4,616,消费,第二食堂,2019,4,1,29,8,3,4007,男,18连锁经营,17923829
117052869,184007,20184007,2019-04-29 11:29:00,0.4,0.0,52.0,617,消费,第二食堂,2019,4,1,29,11,29,4007,男,18连锁经营,17923829
117057727,184007,20184007,2019-04-30 08:02:00,1.5,0.0,37.4,623,消费,第二食堂,2019,4,2,30,8,2,4007,男,18连锁经营,17923829
117060371,184007,20184007,2019-04-08 07:29:00,0.6,0.0,28.6,626,消费,第二食堂,2019,4,1,8,7,29,4007,男,18连锁经营,17923829
117061963,184007,20184007,2019-04-08 11:38:00,1.5,0.0,26.6,628,消费,第二食堂,2019,4,1,8,11,38,4007,男,18连锁经营,17923829
117069220,184007,20184007,2019-04-30 12:08:00,7.0,0.0,30.4,624,消费,第四食堂,2019,4,2,30,12,8,4007,男,18连锁经营,17923829
117071167,184007,20184007,2019-04-29 11:46:00,7.0,0.0,42.5,619,消费,第四食堂,2019,4,1,29,11,46,4007,男,18连锁经营,17923829
117075094,184007,20184007,2019-04-02 18:25:00,0.5,0.0,54.1,614,消费,第一食堂,2019,4,2,2,18,25,4007,男,18连锁经营,17923829
